Id,Reputation,CreationDate,DisplayName,LastAccessDate,Location,Views,UpVotes,DownVotes,AccountId
1588,151,1471873514,Kingz,1473970669,"Los Angeles, CA",1,0,0,1804933
1589,1,1471873922,altria,1526571758,,0,0,0,4324054
1590,101,1471874055,GeoMatt22,1493647315,"Houston, TX, United States",1,0,0,1375047
1591,101,1471874290,Coz,1471876601,,1,0,0,2027834
1592,101,1471875537,Victoria Stuart,1533648213,"Vancouver, Canada",0,0,0,2147673
1593,1,1471875584,SmartBurban,1511104298,,0,0,0,2543673
1594,1,1471876842,Scott Stephenson,1472472257,,0,0,0,9058266
1595,1,1471878728,danelliottster,1494924420,"Sioux City, IA",0,0,0,1237221
1596,1,1471878845,Alex Bailo,1533442033,,0,0,0,6560516
1597,1,1471879888,RandallEW,1471879888,,0,0,0,4031555
1598,101,1471880050,fishiwhj,1487459160,"Beijing, China",0,0,0,1579493
1599,1,1471880096,ashkat,1471880096,,0,0,0,8247391
1600,101,1471881140,Jason C,1495525035,"New York, United States",0,0,0,305991
1601,1,1471882590,steampowered,1471882590,,0,0,0,7162985
1602,101,1471883247,lvilnis,1473801359,,0,0,0,167410
1603,101,1471883852,infomofo,1471883852,"New York, United States",0,0,0,1407314
1604,1,1471884533,joncomo,1471884533,,0,0,0,7436651
1605,1,1471885723,Abhishumat Thakur,1512144076,,0,0,0,8810116
1607,101,1471887178,Shagun Sodhani,1490466050,Canada,0,0,0,1429013
1608,1,1471887538,Jason,1471887538,,0,0,0,3316384
1610,101,1471888805,davidhu2000,1472662013,"San Francisco, CA, United States",0,0,0,8679688
1611,101,1471888968,Rob,1471888968,"Springfield, VA",0,0,0,183417
1612,1,1471891107,Amine Horseman,1471894764,,0,0,0,5004390
1613,96,1471891487,shekkizh,1491682783,"Mountain View, CA, United States",0,0,0,2619447
1614,1,1471892433,alicethom31,1471892433,,1,0,0,9059128
1615,1,1471892554,Chaitanya,1472584286,"Tirupati, India",0,0,0,6999154
1617,1,1471893660,Bryan R,1471893660,,0,0,0,5655980
1619,1,1471896590,Mathusuthan Kannan,1471896590,,0,0,0,3693627
1622,101,1471898216,DB.Null,1472437095,,0,0,0,4978798
1625,1,1471900814,Alexander Telfar,1472396761,New Zealand,0,0,0,7880686
1626,1,1471900877,Rahul Kejriwal,1471900877,"Chennai, Tamil Nadu, India",0,0,0,5304064
1627,1,1471901456,Mike,1474855083,,0,0,0,5481428
1629,1,1471902400,Folgert Karsdorp,1471902400,,0,0,0,1984017
1630,1,1471902580,Geens,1471902580,,0,0,0,986289
1633,101,1471906039,Diego F. Durán,1471906039,"Dublín, Irlanda",0,0,0,364937
1634,1,1471906300,metalun4,1471906300,,0,0,0,9060246
1635,1,1471908235,Miguel Vela Romera,1471908235,"Madrid, Spain",0,0,0,5258014
1636,101,1471908344,i_turo,1473061993,,0,0,0,4313667
1637,1,1471908645,MiksL,1471908645,,1,0,0,6197609
1638,1,1471909563,Kolli Sarath,1501132769,,0,0,0,8702088
1640,101,1471910087,Abhi Pavithran,1471910087,India,0,0,0,6677516
1642,1,1471913680,Muhammad Saad Javed,1484602659,,0,0,0,7977450
1643,101,1471914344,tao_oat,1471914344,"Edinburgh, United Kingdom",0,0,0,4552468
1644,1,1471915080,H.H,1488152551,,0,0,0,1258688
1645,1,1471915809,Maus,1516238958,"Houston, TX",0,0,0,2694509
1646,101,1471918584,Manolo Santos,1510613716,"Brussels, Belgium",0,0,0,53470
1647,1,1471920734,Sam Huang,1471955499,,0,0,0,8641506
1648,101,1471921290,RAGNO,1471921290,"London, United Kingdom",0,0,0,6789
1649,101,1471921627,Raghavendra Kumar,1471921627,"Hyderabad, India",0,0,0,225282
1650,1,1471925481,MrWolf,1471925481,United States,0,0,0,3282508
1651,1,1471927103,Josh,1471927103,,0,0,0,1724355
1652,101,1471927258,Christoffer Hammarstr?m,1471930400,"Stockholm, Sweden",0,0,0,83010
1655,1,1471928171,alxndrkalinin,1471928171,,0,0,0,1284426
1656,1,1471928205,Sébastien Taylor,1475653823,"Calgary, Canada",0,0,0,96138
1658,101,1471930001,John K,1472732080,,0,0,0,1508021
1659,101,1471931379,jldupont,1471935190,"Montreal, Canada",0,0,0,57248
1660,101,1471931907,NBartley,1471931907,"Chicago, IL",0,0,0,5693476
1661,101,1471932180,Dirk,1518173204,,0,0,0,1632733
1662,101,1471932913,Viachaslau Tysianchuk,1474936607,"Minsk, Belarus",0,0,0,27928
1663,1,1471933855,Zane,1471933855,,0,0,0,9062995
1664,1,1471935104,vikasreddy,1496718642,hyderabad,0,0,0,3893431
1665,1,1471935262,zeNinja,1471935262,Nepal,0,0,0,4054865
1666,76,1471936585,Pedro Narloch,1511248278,"Joinville - SC, Brasil",0,0,0,7570506
1667,1,1471942537,Patrikk Dyrberg S?rensen,1471942537,,1,0,0,6834764
1668,1,1471946040,Raj Asapu,1471946040,"Minneapolis, MN, United States",0,0,0,7163595
1669,101,1471948229,John Dvorak,1534849693,,2,0,0,233608
1672,1,1471977378,Informerly,1471977378,,0,0,0,8152650
1674,1,1471984280,Goran,1472036791,,0,0,0,8987750
1676,1,1471988542,EnlightenedLegume,1480690557,,0,0,0,9066680
1677,1,1471990095,lehnharrt,1471990095,,0,0,0,7820983
1678,1,1471990126,Gnana,1471990126,,0,0,0,8596167
1679,101,1471991540,Eli,1471991540,USA,0,0,0,5351836
1680,1,1471992507,Harsha,1471992507,Bangalore,0,0,0,5914153
1681,1,1472001214,Jassim Abdul Latheef,1472467809,"Riyadh, Riyadh Province, Saudi Arabia",0,0,0,1592641
1682,1,1472001975,Recurrence,1502147561,,0,0,0,1150822
1683,1,1472005747,Mohan Kumar,1484679246,,0,0,0,5105581
1684,1,1472008876,Geert De Bruecker,1472008876,,0,0,0,9068766
1685,101,1472010299,Aaron Lee,1472010299,,0,0,0,439904
1686,1,1472011280,Jakub Szymanik,1472011280,,0,0,0,9069045
1687,1,1472012383,yongrae,1502034856,Pohang,1,0,0,8301691
1688,101,1472012732,Nabarun Chatterjee,1472012732,"Bengaluru, India",0,0,0,3015082
1690,1,1472017808,Alexis R,1472017808,,0,0,0,6797736
1691,101,1472018291,Allan Andrade,1472030927,"Salvador - BA, Brazil",0,0,0,6338203
1692,101,1472019984,Hossain Mahmood Tuhin,1472019984,Bangladesh,0,0,0,5038567
1693,1,1472026572,Cyril Okidi,1472026572,,0,0,0,9070494
1694,101,1472028471,Doro,1472028471,"London, United Kingdom",0,0,0,2527302
1695,1,1472030229,Moacir Hardt Godoy,1472030229,,0,0,0,5797802
1697,101,1472042078,Todd D,1497490121,"Seattle, WA, USA",0,0,0,2087364
1698,1,1472044810,Klaus,1523991067,,0,0,0,9071802
1700,1,1472059129,Umar Farooq,1472063809,,0,0,0,4773823
1701,101,1472061375,Chris B,1472061375,,0,0,0,1325631
1702,1,1472067621,vvworm,1472067621,"Taipei City, Taiwan",0,0,0,61792
1703,101,1472068885,blackDelta-Δ,1472068885,Pakistan,0,0,0,328276
1704,1,1472075949,Mohamed Samy,1472075949,,0,0,0,3810206
1705,101,1472078162,FakeisMe,1472507859,,1,0,0,6137536
1706,1,1472079367,Net_Raider,1509920359,,0,0,0,1882785
1708,1,1472094602,Swager,1496082564,Pakistan,0,0,0,9075425
1709,1,1472096033,AymLa,1472096033,Tunisia,0,0,0,4191190
1710,1,1472096384,JKL,1484268018,,0,0,0,197876
1711,101,1472098427,Sambas23,1472098427,,0,0,0,5265701
1713,101,1472099031,Dev,1472099031,India,0,0,0,8509444
1714,1,1472103988,oppnahar,1472103988,"Montreal, Canada",1,0,0,6418022
1715,101,1472104735,mp77,1502763490,,0,0,0,9076584
1716,1,1472108023,maut1,1472108023,"Manhattan, NY, United States",0,0,0,3232357
1717,1,1472108094,phlame64,1472108094,,0,0,0,3177433
1718,1,1472108250,user1718,1505165899,,0,0,0,9075379
1721,1,1472115793,Eugene Jen,1472115793,,0,0,0,394101
1722,1,1472118651,MarkSill,1472118651,"Tualatin, OR, United States",0,0,0,4880296
1723,101,1472118695,TheGrapeBeyond,1472118695,Earth,0,0,0,1452524
1724,101,1472118730,Tarin Ziyaee,1472121139,"San Francisco, CA, United States",0,0,0,2793814
1726,1,1472125640,szymtor,1472125640,,0,0,0,2870266
1727,23,1472127037,Addis,1529006799,,1,0,0,7639415
1728,1,1472133162,devendraj,1472133162,,0,0,0,2940049
1729,1,1472135705,Daniel Fleck,1472135705,"Igrejinha - RS, Brasil",0,0,0,9078748
1730,101,1472138222,Daniel Mahler,1472138222,,0,0,0,448882
1731,101,1472140146,MujjinGun,1521816416,,0,0,0,2760019
1732,1,1472140485,Farrrbi,1472147405,,0,0,0,9078987
1733,1,1472144759,Kelum Kahandagamage,1472147729,,0,0,0,6104834
1734,1,1472147591,Michael Dudalev,1507892877,"Sydney, Australia",0,0,0,176369
1735,1,1472150739,Steven Schmatz,1511500094,,1,0,0,3268836
1737,1,1472166723,user26942,1472166723,,0,0,0,1727862
1738,101,1472168712,Liju Thomas,1472170592,"Bengaluru, India",0,0,0,6001914
1739,1,1472169591,SACHIN,1472169591,,0,0,0,7012529
1740,1,1472169624,Tayéhi Mouné,1535523714,"Tunis, Gouvernorat de Tunis, Tunisie",1,0,0,5869932
1742,1,1472176322,Hanni,1472176322,,0,0,0,4533296
1743,1,1472177598,LeXeR,1472177598,,0,0,0,1940697
1744,1,1472188721,Bing Gong,1472188721,,0,0,0,7327824
1745,101,1472195924,Michael Lai,1472195924,"Brisbane, Australia",0,0,0,213864
1746,101,1472196973,Mike S,1472196973,Australia,0,0,0,147695
1747,1,1472201180,yash thakkar,1518222355,,0,0,0,7836859
1748,101,1472210719,lathomas64,1472210719,United States,0,0,0,164448
1749,1,1472219376,Karl Horton,1472219376,,0,0,0,5929885
1751,1,1472228377,marshallscottveach,1517867646,,0,0,0,2485579
1752,1,1472229240,Yash Jain,1472229240,youtube.com/proagargamer,2,0,0,7538762
1753,1,1472242009,user6763736,1494106129,,0,0,0,9085626
1754,101,1472244540,Quamber Ali,1481647100,"Islamabad, Pakistan",0,0,0,2845225
1755,1,1472252476,T.K.H.,1472252476,,0,0,0,9086313
1757,101,1472253402,Jon,1472253402,,0,0,0,2657355
1759,1,1472264188,cybaj,1472264188,???? Seoul,0,0,0,9086799
1761,101,1472270056,Nic Cottrell,1522918858,"Normandy, France",0,0,0,260010
1762,1,1472270705,cagriandac,1472270705,,0,0,0,9087287
1763,1,1472271026,user1763,1472271026,,0,0,0,9087049
1764,1,1472271488,henrheid,1477043032,,0,0,0,9085216
1766,1,1472276268,skothab,1491817060,,0,0,0,8374297
1767,1,1472277915,Yash,1506330118,,0,0,0,9087623
1768,1,1472279378,HomoKubrickus,1528868037,,0,0,0,9087832
1769,1,1472290856,Syed Mazreena,1502328059,"Hyderabad, Telangana, India",0,0,0,5928401
1770,1,1472293595,Amira Ashmawy,1472293595,,0,0,0,5894239
1771,101,1472311244,John Von Neumann,1499109440,"Melbourne, Victoria, Australia",2,0,0,9045166
1772,1,1472313007,Dean Admin,1472313007,"Toronto, ON, Canada",0,0,0,3469686
1773,1,1472317116,Razin,1534310932,Bangladesh,0,0,0,8352485
1776,101,1472339753,A.Raouf,1475635262,Egypt,0,0,0,1867774
1778,1,1472348699,Aditya Kumar Praharaj,1509457652,,0,0,0,2214584
1779,1,1472350385,Zinma,1477233654,Earth,0,0,0,7979860
1780,101,1472351711,Abdennour TOUMI,1472351711,Tunisia,0,0,0,388570
1782,1,1472359250,kormak,1472359250,,0,0,0,4026413
1784,101,1472374122,sof,1512740576,,1,0,0,150456
1786,101,1472376391,Tarik,1497789929,Türkiye,0,0,0,6610498
1789,1,1472382091,M Jodeh84,1472382091,"Tehran, Iran",0,0,0,9042420
1790,19,1472388335,Techie91,1493204557,"Socorro, NM, United States",0,0,0,9093040
1792,1,1472393911,tinchomdq,1472393911,,0,0,0,9093317
1793,1,1472399513,trangmx,1528313901,Japan,0,0,0,205173
1795,101,1472409226,Voldemort,1472412723,,0,0,0,267481
1797,1,1472415753,m2n037,1509697186,"Bangalore, India",0,0,0,2982188
1798,101,1472417504,Dickey Singh,1472417504,"San Francisco, CA",0,0,0,1886205
1799,101,1472423496,Mishra Shreyanshu,1472423496,India,0,0,0,3849998
1800,101,1472424357,Okx,1487148260,"England, United Kingdom, Earth, Solar System, Milky Way, Universe c137",0,0,0,4314736
1801,1,1472424404,Korydween,1479680512,,0,0,0,9095158
1802,1,1472425875,Johnos,1474088257,,0,0,0,7728148
1803,101,1472426515,Nick Volynkin,1472426515,"Novosibirsk, Russia",0,0,0,3318283
1804,1,1472427397,mohammad aljammali,1472427397,,0,0,0,7859023
1805,1,1472429646,Manish P,1495152855,"Hyderabad, India",0,0,0,3201358
1806,101,1472431264,Arunjith R S,1472431264,"Thiruvananthapuram, Kerala, India",0,0,0,5198931
1808,101,1472441403,tashuhka,1472441403,"Budapest, Hungary",0,0,0,2325017
1809,101,1472442923,T. C.,1492038219,"Athens, Greece",0,0,0,2131420
1810,1,1472447706,Ivan Corcoles,1472447706,"Vitoria-Gasteiz, Espa?a",0,0,0,5631327
1813,1,1472451519,NMO,1472452824,"Buenos Aires, Argentina",0,0,0,3089386
1814,1,1472460186,Skyler Ng,1472460186,,0,0,0,9098330
1815,1,1472463549,itsTD,1472463549,,0,0,0,7576672
1816,1,1472466644,MadQueen,1472466644,,0,0,0,9098838
1817,101,1472468602,Nickil Maveli,1528087725,"Bangalore, India",1,0,0,8254210
1818,1,1472469942,JustCurious,1472469942,,0,0,0,8206754
1819,101,1472472677,Scott Goodgame,1475035335,"Dearborn, MI",0,0,0,2387925
1820,1,1472472813,user1649563,1472472813,,0,0,0,1814081
1821,101,1472473224,Rodrigo,1472638659,"Rome, Italy",0,0,0,6291211
1822,101,1472473695,Siav Josep,1472473695,,0,0,0,8373632
1824,1,1472474707,marcoS,1472474707,,0,0,0,9098008
1827,101,1472477100,Shivam Mathur,1472477100,India,0,0,0,1654869
1828,131,1472482008,brad sanders,1503551653,,0,0,0,2018103
1829,101,1472483396,coteyr,1472520225,Tampa FL,0,0,0,2001206
1830,101,1472484380,Lyndon White,1533361376,"Perth, Western Australia",0,0,0,59890
1831,1,1472485598,Carringguns,1478998558,"Lowell, MA. United States",0,0,0,9078817
1832,1,1472487418,André Baptista,1472632238,Brazil,0,0,0,3417108
1833,101,1472487838,Dawood ibn Kareem,1472525398,From the River to the Sea,0,0,0,1085259
1834,101,1472491655,Tanner Swett,1534339398,"Grand Rapids, MI",0,0,0,512412
1835,101,1472494851,Drew,1472496549,,0,0,0,749092
1836,1,1472497756,Meharaj M,1472497756,,0,0,0,2641453
1837,1,1472498740,sonaam1234,1472498740,India,0,0,0,3746831
1838,101,1472499256,Bob,1529444618,"Sydney, Australia",0,0,0,1020111
1839,101,1472499568,Doktor J,1472499568,,0,0,0,167955
1841,1,1472501508,RilenPope,1479654620,,0,0,0,9094240
1844,101,1472506733,Zev Chonoles,1473326079,"Chicago, IL",1,0,0,505899
1845,1,1472506871,man0l,1472506871,,0,0,0,3166438
1848,1,1472508838,Saurabh Kataria,1512583864,,1,0,0,7074080
1850,1,1472509130,John Pietrar,1505433550,,0,0,0,7456354
1852,1,1472511699,Charles Martin,1493948985,"Oslo, Norway",0,0,0,1809827
1853,101,1472512009,Ave,1513745751,"Ankara, Turkey",0,0,0,3986488
1855,14,1472512803,veronik,1472512803,,0,0,0,9101677
1857,101,1472515346,Sulthan,1472515346,"Praha, Czech Republic",0,0,0,339866
1859,101,1472516953,Necati Hakan Erdogan,1488154527,"Munich, Germany",0,0,0,2105863
1860,101,1472517625,jagzviruz,1472517625,"Bengaluru, India",0,0,0,1926783
1861,121,1472517675,Amruth A,1508865650,"? Domlur, Bangalore, Karnataka, India",0,0,0,8496903
1862,101,1472518486,WalyKu,1518385930,,0,0,0,4290900
1864,1,1472518951,simch,1472597217,Slovenia,0,0,0,7014253
1867,101,1472522102,Karthikeyan Vedi,1472860260,India,0,0,0,4698143
1871,101,1472525213,Steve Jessop,1473026883,"Oxford, United Kingdom",1,0,0,7470
1873,1,1472528438,KennyLog_ins,1472542830,UK,0,0,0,4565162
1874,101,1472528700,ShahiM,1472528700,Trivandrum,0,0,0,4825149
1875,161,1472529907,vsz,1529470117,Romania,0,0,0,414546
1877,1,1472531394,John Daly,1472531394,,0,0,0,6158579
1878,101,1472532385,Daerdemandt,1472625421,,0,0,0,8598494
1879,1,1472532888,DouStro,1531618988,Hong Kong,0,0,0,7401166
1886,101,1472536882,interphx,1527222413,,0,0,0,2647984
1892,101,1472542692,nigel222,1472723326,,0,0,0,6819264
1893,1,1472545783,abidon,1473128568,"Paris, France",0,0,0,961107
1895,101,1472547996,bradimus,1493953453,,0,0,0,4262287
1896,101,1472548217,Rahul Chawla,1506382551,,1,0,0,7836874
1901,1,1472551625,Christopher Lowther,1472551625,,0,0,0,6650370
1902,101,1472552176,L S,1472552176,,0,0,0,260282
1903,101,1472553152,NobodyNada,1526749434,"Portland, OR, United States",0,0,0,4248202
1904,101,1472553319,Reza Mousavi,1493256127,,1,0,0,8810815
1905,101,1472553570,jesses.co.tt,1472553570,Vancouver,0,0,0,1269445
1906,1,1472553883,Habeeb Adisa,1472553883,,0,0,0,5549664
1907,1,1472553891,Tevon Strand-Brown,1472553891,"San Francisco, CA, United States",0,0,0,8380944
1908,1,1472554216,Boye Jallo Jamboria,1472554216,,0,0,0,1376074
1910,101,1472558825,Traxo,1535600194,,0,0,0,2248410
1912,1,1472564666,fbonzo,1472564666,,0,0,0,9106107
1913,131,1472565594,Cort Ammon,1534274261,,0,0,0,3233438
1914,101,1472565921,f-society,1479630605,"San Francisco, CA, United States",0,0,0,2975925
1916,127,1472566552,no?????z???,1533283398,"Null Island, at (0,0)",3,0,0,1572203
1917,101,1472581642,vijaykumar,1472581642,"Bangalore, Karnataka, India",0,0,0,1443022
1918,101,1472583620,y_r_k,1477432701,"Bangalore, Karnataka, India",0,0,0,8991333
1920,1,1472584002,Pratik Arya,1472584002,,0,0,0,8520115
1921,101,1472586571,Freek Nortier,1472586571,"Bloemfontein, South Africa",0,0,0,3715190
1923,101,1472586771,user1114,1487592455,,0,0,0,851
1924,101,1472586946,Doddy,1518352805,"Woking, United Kingdom",0,0,0,173596
1925,101,1472587613,Turgon,1525382293,China,0,0,0,7688582
1926,101,1472589360,Kevin,1472764506,"Mountain View, California",0,0,0,517664
1927,1,1472589856,Valkyrie,1506379438,,0,0,0,2892798
1929,1,1472592206,Nikhil Sridhar,1478717071,"Kochi, Kerala, India",0,0,0,9038227
1931,101,1472595044,Jack M,1526735704,,0,0,0,431507
1932,1,1472595916,gigi_khil,1472595916,"Beijing, China",0,0,0,1542444
1933,101,1472596420,p.j,1507677548,India,0,0,0,921675
1934,1,1472596490,whenisnever,1481529549,,0,0,0,3076935
1935,101,1472598598,Abhinav Ravi,1472598598,"IIT Guwahati, Guwahati, Assam, India",0,0,0,5632331
1936,1,1472599025,Ayushi Dalmia,1472606290,India,0,0,0,2100936
1938,1,1472601707,SandPox,1492308929,"Baltimore, MD, United States",0,0,0,4878787
1940,1,1472605377,Shantanu Prakash,1472605377,,0,0,0,4874695
1941,1,1472609090,Yoni Plotkin,1472611388,,0,0,0,1573874
1942,101,1472609985,Soumyajit,1472609985,"Kolkata, India",0,0,0,2346511
1943,101,1472610671,ricmarques,1491359197,Portugal,0,0,0,61477
1944,1,1472611667,appidi abhinav,1487803481,,0,0,0,7210505
1945,1,1472613935,Neeraj Sharma,1472613935,"Bangalore, Karnataka, India",1,0,0,7009978
1946,101,1472614465,Anand Seniyar,1508721608,,0,0,0,3365435
1947,1,1472614815,TOertel,1472614815,,0,0,0,5136138
1948,1,1472615187,CaWar,1472615187,"Arlington, TX, USA",0,0,0,9109940
1949,46,1472615702,Nocta,1477024065,,1,0,0,2058984
1950,1,1472616308,user1986788,1473017649,,0,0,0,2255515
1951,1,1472616471,?ukasz Kosiak,1472616471,,0,0,0,3184204
1952,1,1472617337,Gaurav Tambi,1472617337,,0,0,0,8640422
1953,1,1472617564,Snejana Shegheva,1472961500,,0,0,0,9110238
1954,1,1472618054,Stéphane Pelletier-Lamothe,1493098178,,0,0,0,2024475
1955,1,1472618164,qwerterra,1472618164,,0,0,0,9110225
1956,101,1472618392,likethesky,1472618392,,0,0,0,229439
1958,101,1472620502,GrizzlyManBear,1472620502,"Wyandotte, MI",0,0,0,5751115
1961,1,1472621352,Taka,1472621352,,0,0,0,2799232
1962,101,1472621774,Toby Deshane,1472621774,"Connecticut, United States",0,0,0,8189
1963,1,1472622501,Nicola Bernini,1472682390,,0,0,0,5207667
1964,101,1472622990,dksahuji,1472771821,,0,0,0,1139945
1965,1,1472623426,ashtonvaz,1472623426,,0,0,0,4567055
1966,101,1472627659,jasonlam604,1472627659,"Vancouver, BC, Canada",0,0,0,6972432
1967,1,1472628846,Steve Bailey,1472628846,"Cambridge, United Kingdom",0,0,0,6773724
1968,101,1472630749,marcellothearcane,1490421674,UK,0,0,0,7753772
1969,101,1472631994,MTilsted,1531739720,,0,0,0,200481
1971,1,1472632346,aGnomeUser,1472632346,16.10 Gnome Edition,0,0,0,7342479
1973,101,1472634325,knub,1472634325,"Potsdam, Germany",0,0,0,318348
1975,1,1472637129,t3a,1476452090,,0,0,0,9111588
1979,101,1472643491,Jorge Arévalo,1472643491,"Madrid, Espa?a",0,0,0,291514
1981,1,1472644827,user194157,1472649489,,0,0,0,9110554
1983,1,1472646596,Wagner Ueno,1472646596,,0,0,0,3523533
1985,101,1472649069,vlaz,1472649069,,0,0,0,4541793
1986,1,1472649267,Nicho,1472649267,Minnesota,0,0,0,6241566
1988,101,1472651571,Loong,1534834623,Finland,0,0,0,5063134
1993,1,1472658551,sasheto-v,1472658551,"Sofia, Bulgaria",0,0,0,6070884
1994,1,1472659124,Kona Inc.,1472659124,"Cumbria, United Kingdom",0,0,0,9113172
1997,1,1472667782,Raevan,1475324441,,1,0,0,9112739
1999,1,1472672203,vineetm,1472672203,,0,0,0,6299826
2000,101,1472674365,Benny,1473012418,,0,0,0,145496
2001,1,1472674811,vp.awz,1472674811,,1,0,0,8924510
2002,1,1472676860,StrongYoung,1472676860,中国Zhejiang Sheng,0,0,0,7341176
2003,1,1472676864,Klas. S,1502985147,Sweden,0,0,0,5859698
2004,1,1472677069,AmeBel,1472677069,,0,0,0,2689171
2006,101,1472679886,Horia Coman,1521690812,"Bucharest, Romania",0,0,0,7815822
2007,101,1472680363,Matt Lacey,1472680363,"Melbourne, Australia",0,0,0,222447
2008,1,1472680546,user3607854,1472680546,,0,0,0,4430598
2009,101,1472681268,Nelson Menezes,1472681268,,0,0,0,2685342
2010,101,1472684658,Anupam Mohanty,1528682818,"Mumbai, Maharashtra, India",0,0,0,6802473
2011,1,1472685445,aBabiracka,1472685445,,0,0,0,6703513
2012,1,1472686834,Lincoln,1472686834,,0,0,0,8939320
2016,101,1472695316,hmijail,1472695316,"Brisbane City QLD, Australia",0,0,0,1281080
2017,1,1472695514,George,1472695514,"Sofia, Bulgaria",0,0,0,5620871
